state,zipcode,city,agegroup,gender,employment,occupation,template,spanish,extra_qualifs,internshipflag,customerservice,cpr,techskills,wpm,grammar,college,employeemonth,volunteer,skill,callback,adtitle,type
Utah,3,salt lake city,2,0,1,security, C,0,0,0,0,0,0,0,0,0,0,0,0,1, security officer,MH
Utah,3,salt lake city,3,1,1,admin, B,1,0,0,0,0,0,1,1,1,1,0,1,1, <<executive receptionist needed a s a p,OBE
Utah,1,salt lake city,1,1,1,admin, C,0,1,0,0,0,0,1,1,1,1,0,1,1, <<executive receptionist needed a s a p,Y
Utah,2,salt lake city,2,1,1,admin, A,1,0,0,0,0,0,1,1,1,1,0,1,0, <<executive receptionist needed a s a p,MB
New York,2,new york,3,1,0,admin, B,0,0,0,0,0,0,0,0,0,0,0,0,0,administrative assistant,OBE
New York,3,new york,1,1,0,admin, C,0,0,0,0,0,0,0,0,0,0,0,0,0,administrative assistant,Y
New York,1,new york,2,1,0,admin, A,0,0,0,0,0,0,0,0,0,0,0,0,0,administrative assistant,MB
California,1,los angeles,1,1,0,sales, B,0,0,0,0,0,0,0,0,0,0,0,0,0, part time retail sales and customer service,Y
California,2,los angeles,2,1,0,sales, C,0,0,0,0,0,0,0,0,0,0,0,0,0, part time retail sales and customer service,ML
California,3,los angeles,2,1,0,sales, A,0,0,0,0,0,0,0,0,0,0,0,0,1, part time retail sales and customer service,MB
Arizona,3,phoenix,2,1,1,admin, A,0,0,0,0,0,0,0,0,0,0,0,0,0,administrative assistant sales & marketing,MH
Arizona,2,phoenix,1,1,1,admin, B,0,0,0,0,0,0,0,0,0,0,0,0,0,administrative assistant sales & marketing,Y
Arizona,1,phoenix,3,1,1,admin, C,0,0,0,0,0,0,0,0,0,0,0,0,0,administrative assistant sales & marketing,OBL
Texas,3,houston,2,0,0,security, C,0,0,0,0,0,0,0,0,0,0,0,0,1,security guard needed for part time neighborhood patrol,MB
Texas,3,houston,2,0,0,security, C,0,0,0,0,0,0,0,0,0,0,0,0,0,security guard needed for part time neighborhood patrol,MB
Texas,2,houston,1,0,0,security, B,0,0,0,0,0,0,0,0,0,0,0,0,0,security guard needed for part time neighborhood patrol,Y
Texas,1,houston,2,0,0,security, A,0,0,0,0,0,0,0,0,0,0,0,0,1,security guard needed for part time neighborhood patrol,MH
Texas,2,houston,1,0,0,security, B,0,0,0,0,0,0,0,0,0,0,0,0,0,security guard needed for part time neighborhood patrol,Y
Texas,1,houston,2,0,0,security, A,0,0,0,0,0,0,0,0,0,0,0,0,0,security guard needed for part time neighborhood patrol,MH
New York,1,new york,2,1,0,admin, A,0,0,0,0,0,0,0,0,0,0,0,0,1,admin assist,MB
New York,3,new york,1,1,0,admin, C,0,0,0,0,0,0,0,0,0,0,0,0,0,admin assist,Y
New York,2,new york,3,1,0,admin, B,0,0,0,0,0,0,0,0,0,0,0,0,0,admin assist,OBE
California,3,los angeles,2,1,0,sales, A,0,0,0,0,0,0,0,0,0,0,0,0,0,mattress and bedding sales associate,MB
California,1,los angeles,1,1,0,sales, B,0,0,0,0,0,0,0,0,0,0,0,0,0,mattress and bedding sales associate,Y
California,2,los angeles,2,1,0,sales, C,0,0,0,0,0,0,0,0,0,0,0,0,0,mattress and bedding sales associate,ML
Texas,2,houston,2,1,0,admin, B,0,0,0,0,0,0,0,0,0,0,0,0,0,front desk receptionist pre school gymnastics coach,ML
Texas,1,houston,1,1,0,admin, A,0,0,0,0,0,0,0,0,0,0,0,0,0,front desk receptionist pre school gymnastics coach,Y
